treatment,projection,file,time,mV
cus,nonspecific,cusbla011_4_30_21.adicht,24.600000000000634,-46.11537951390886
cus,nonspecific,cusbla011_4_30_21.adicht,24.700000000000635,-46.09128425334379
cus,nonspecific,cusbla011_4_30_21.adicht,24.800000000000637,-46.069322995822695
cus,nonspecific,cusbla011_4_30_21.adicht,24.900000000000638,-46.049357618867454
cus,nonspecific,cusbla011_4_30_21.adicht,25.00000000000064,-46.03124999999989
cus,nonspecific,cusbla011_4_30_21.adicht,25.10000000000064,-46.01484630318092
cus,nonspecific,cusbla011_4_30_21.adicht,25.200000000000642,-45.9999298381276
cus,nonspecific,cusbla011_4_30_21.adicht,25.300000000000644,-45.986268200996086
cus,nonspecific,cusbla011_4_30_21.adicht,25.400000000000645,-45.97362898794246
cus,nonspecific,cusbla011_4_30_21.adicht,25.500000000000647,-45.96177979512287
cus,nonspecific,cusbla011_4_30_21.adicht,25.600000000000648,-45.950488218693465
cus,nonspecific,cusbla011_4_30_21.adicht,25.70000000000065,-45.93952185481034
cus,nonspecific,cusbla011_4_30_21.adicht,25.80000000000065,-45.92864829962962
cus,nonspecific,cusbla011_4_30_21.adicht,25.900000000000652,-45.91763514930744
cus,nonspecific,cusbla011_4_30_21.adicht,26.000000000000654,-45.90624999999993
cus,nonspecific,cusbla011_4_30_21.adicht,26.100000000000655,-45.89432088814612
cus,nonspecific,cusbla011_4_30_21.adicht,26.200000000000657,-45.881917611316766
cus,nonspecific,cusbla011_4_30_21.adicht,26.300000000000658,-45.86917040736549
cus,nonspecific,cusbla011_4_30_21.adicht,26.40000000000066,-45.85620951414596
cus,nonspecific,cusbla011_4_30_21.adicht,26.50000000000066,-45.84316516951183
cus,nonspecific,cusbla011_4_30_21.adicht,26.600000000000662,-45.83016761131676
cus,nonspecific,cusbla011_4_30_21.adicht,26.700000000000664,-45.81734707741437
cus,nonspecific,cusbla011_4_30_21.adicht,26.800000000000665,-45.80483380565834
cus,nonspecific,cusbla011_4_30_21.adicht,26.900000000000666,-45.7927580339023
cus,nonspecific,cusbla011_4_30_21.adicht,27.000000000000668,-45.78124999999993
cus,nonspecific,cusbla011_4_30_21.adicht,27.10000000000067,-45.77043264423412
cus,nonspecific,cusbla011_4_30_21.adicht,27.20000000000067,-45.76039971660488
cus,nonspecific,cusbla011_4_30_21.adicht,27.300000000000672,-45.75123766954149
cus,nonspecific,cusbla011_4_30_21.adicht,27.400000000000674,-45.74303295547322
cus,nonspecific,cusbla011_4_30_21.adicht,27.500000000000675,-45.73718816779452
cus,nonspecific,cusbla011_4_30_21.adicht,27.600000000000676,-45.73377059834388
cus,nonspecific,cusbla011_4_30_21.adicht,27.700000000000678,-45.73017298615441
cus,nonspecific,cusbla011_4_30_21.adicht,27.80000000000068,-45.72644034191078
cus,nonspecific,cusbla011_4_30_21.adicht,27.90000000000068,-45.72261767629773
cus,nonspecific,cusbla011_4_30_21.adicht,28.000000000000682,-45.71875
cus,nonspecific,cusbla011_4_30_21.adicht,28.100000000000684,-45.719667284917065
cus,nonspecific,cusbla011_4_30_21.adicht,28.200000000000685,-45.72223352226339
cus,nonspecific,cusbla011_4_30_21.adicht,28.300000000000686,-45.72653516446827
cus,nonspecific,cusbla011_4_30_21.adicht,28.400000000000688,-45.73265866396095
cus,nonspecific,cusbla011_4_30_21.adicht,28.50000000000069,-45.7406904731707
cus,nonspecific,cusbla011_4_30_21.adicht,28.60000000000069,-45.75071704452682
cus,nonspecific,cusbla011_4_30_21.adicht,28.700000000000692,-45.76282483045854
cus,nonspecific,cusbla011_4_30_21.adicht,28.800000000000693,-45.77710028339516
cus,nonspecific,cusbla012_4_30_21.adicht,-20.0,-32.03125
cus,nonspecific,cusbla012_4_30_21.adicht,-19.9,-32.038198240881755
cus,nonspecific,cusbla012_4_30_21.adicht,-19.799999999999997,-32.044070721485056
cus,nonspecific,cusbla012_4_30_21.adicht,-19.699999999999996,-32.04895224850751
cus,nonspecific,cusbla012_4_30_21.adicht,-19.599999999999994,-32.05292762864674
cus,nonspecific,cusbla012_4_30_21.adicht,-19.499999999999993,-32.05608166860034
cus,nonspecific,cusbla012_4_30_21.adicht,-19.39999999999999,-32.058499175065904
cus,nonspecific,cusbla012_4_30_21.adicht,-19.29999999999999,-32.060264954741044
cus,nonspecific,cusbla012_4_30_21.adicht,-19.19999999999999,-32.061463814323375
cus,nonspecific,cusbla012_4_30_21.adicht,-19.099999999999987,-32.06218056051049
cus,nonspecific,cusbla012_4_30_21.adicht,-18.999999999999986,-32.06250000000001
cus,nonspecific,cusbla012_4_30_21.adicht,-18.899999999999984,-32.06250693948951
cus,nonspecific,cusbla012_4_30_21.adicht,-18.799999999999983,-32.06228618567663
cus,nonspecific,cusbla012_4_30_21.adicht,-18.69999999999998,-32.06192254525896
cus,nonspecific,cusbla012_4_30_21.adicht,-18.59999999999998,-32.0615008249341
cus,nonspecific,cusbla012_4_30_21.adicht,-18.49999999999998,-32.06110583139967
cus,nonspecific,cusbla012_4_30_21.adicht,-18.399999999999977,-32.06082237135326
cus,nonspecific,cusbla012_4_30_21.adicht,-18.299999999999976,-32.06073525149249
cus,nonspecific,cusbla012_4_30_21.adicht,-18.199999999999974,-32.06092927851495
cus,nonspecific,cusbla012_4_30_21.adicht,-18.099999999999973,-32.06148925911825
cus,nonspecific,cusbla012_4_30_21.adicht,-17.99999999999997,-32.06250000000001
cus,nonspecific,cusbla012_4_30_21.adicht,-17.89999999999997,-32.0639927511602
cus,nonspecific,cusbla012_4_30_21.adicht,-17.79999999999997,-32.06578453580842
cus,nonspecific,cusbla012_4_30_21.adicht,-17.699999999999967,-32.06763882045665
cus,nonspecific,cusbla012_4_30_21.adicht,-17.599999999999966,-32.06931907161685
cus,nonspecific,cusbla012_4_30_21.adicht,-17.499999999999964,-32.070588755801005
cus,nonspecific,cusbla012_4_30_21.adicht,-17.399999999999963,-32.071211339521064
cus,nonspecific,cusbla012_4_30_21.adicht,-17.29999999999996,-32.07095028928902
cus,nonspecific,cusbla012_4_30_21.adicht,-17.19999999999996,-32.069569071616854
cus,nonspecific,cusbla012_4_30_21.adicht,-17.09999999999996,-32.066831153016516
cus,nonspecific,cusbla012_4_30_21.adicht,-16.999999999999957,-32.0625
cus,nonspecific,cusbla012_4_30_21.adicht,-16.899999999999956,-32.056428305869694
cus,nonspecific,cusbla012_4_30_21.adicht,-16.799999999999955,-32.04882567108967
cus,nonspecific,cusbla012_4_30_21.adicht,-16.699999999999953,-32.03999092291444
cus,nonspecific,cusbla012_4_30_21.adicht,-16.59999999999995,-32.0302228885985
cus,nonspecific,cusbla012_4_30_21.adicht,-16.49999999999995,-32.01982039539635
cus,nonspecific,cusbla012_4_30_21.adicht,-16.39999999999995,-32.009082270562494
cus,nonspecific,cusbla012_4_30_21.adicht,-16.299999999999947,-31.99830734135143
cus,nonspecific,cusbla012_4_30_21.adicht,-16.199999999999946,-31.987794435017655
cus,nonspecific,cusbla012_4_30_21.adicht,-16.099999999999945,-31.977842378815676
cus,nonspecific,cusbla012_4_30_21.adicht,-15.999999999999943,-31.96875
cus,nonspecific,cusbla012_4_30_21.adicht,-15.899999999999942,-31.96076277536103
cus,nonspecific,cusbla012_4_30_21.adicht,-15.79999999999994,-31.95391277983288
cus,nonspecific,cusbla012_4_30_21.adicht,-15.699999999999939,-31.948178737885573
cus,nonspecific,cusbla012_4_30_21.adicht,-15.599999999999937,-31.94353937398914
cus,nonspecific,cusbla012_4_30_21.adicht,-15.499999999999936,-31.939973412613583
cus,nonspecific,cusbla012_4_30_21.adicht,-15.399999999999935,-31.937459578228943
cus,nonspecific,cusbla012_4_30_21.adicht,-15.299999999999933,-31.93597659530525
cus,nonspecific,cusbla012_4_30_21.adicht,-15.199999999999932,-31.9355031883125
cus,nonspecific,cusbla012_4_30_21.adicht,-15.09999999999993,-31.93601808172075
cus,nonspecific,cusbla012_4_30_21.adicht,-14.999999999999929,-31.9375
cus,nonspecific,cusbla012_4_30_21.adicht,-14.899999999999928,-31.93989559268617
cus,nonspecific,cusbla012_4_30_21.adicht,-14.799999999999926,-31.943023209578794
cus,nonspecific,cusbla012_4_30_21.adicht,-14.699999999999925,-31.94666912554324
cus,nonspecific,cusbla012_4_30_21.adicht,-14.599999999999923,-31.950619615444943
cus,nonspecific,cusbla012_4_30_21.adicht,-14.499999999999922,-31.954660954149297
cus,nonspecific,cusbla012_4_30_21.adicht,-14.39999999999992,-31.958579416521705
cus,nonspecific,cusbla012_4_30_21.adicht,-14.299999999999919,-31.96216127742757
cus,nonspecific,cusbla012_4_30_21.adicht,-14.199999999999918,-31.965192811732308
cus,nonspecific,cusbla012_4_30_21.adicht,-14.099999999999916,-31.967460294301315
cus,nonspecific,cusbla012_4_30_21.adicht,-13.999999999999915,-31.968749999999996
cus,nonspecific,cusbla012_4_30_21.adicht,-13.899999999999913,-31.96890485389426
cus,nonspecific,cusbla012_4_30_21.adicht,-13.799999999999912,-31.967994381851952
cus,nonspecific,cusbla012_4_30_21.adicht,-13.69999999999991,-31.966144759941443
cus,nonspecific,cusbla012_4_30_21.adicht,-13.599999999999909,-31.96348216423108
cus,nonspecific,cusbla012_4_30_21.adicht,-13.499999999999908,-31.96013277078923
cus,nonspecific,cusbla012_4_30_21.adicht,-13.399999999999906,-31.956222755684237
cus,nonspecific,cusbla012_4_30_21.adicht,-13.299999999999905,-31.951878294984457
cus,nonspecific,cusbla012_4_30_21.adicht,-13.199999999999903,-31.94722556475826
cus,nonspecific,cusbla012_4_30_21.adicht,-13.099999999999902,-31.942390741073982
cus,nonspecific,cusbla012_4_30_21.adicht,-12.9999999999999,-31.937499999999996
cus,nonspecific,cusbla012_4_30_21.adicht,-12.899999999999899,-31.93264124173678
cus,nonspecific,cusbla012_4_30_21.adicht,-12.799999999999898,-31.927749263013382
cus,nonspecific,cusbla012_4_30_21.adicht,-12.699999999999896,-31.922720584690968
cus,nonspecific,cusbla012_4_30_21.adicht,-12.599999999999895,-31.917451727630706
cus,nonspecific,cusbla012_4_30_21.adicht,-12.499999999999893,-31.911839212693764
cus,nonspecific,cusbla012_4_30_21.adicht,-12.399999999999892,-31.90577956074133
cus,nonspecific,cusbla012_4_30_21.adicht,-12.29999999999989,-31.899169292634564
cus,nonspecific,cusbla012_4_30_21.adicht,-12.19999999999989,-31.89190492923464
cus,nonspecific,cusbla012_4_30_21.adicht,-12.099999999999888,-31.883882991402718
cus,nonspecific,cusbla012_4_30_21.adicht,-11.999999999999886,-31.875
cus,nonspecific,cusbla012_4_30_21.adicht,-11.899999999999885,-31.865186429158584
cus,nonspecific,cusbla012_4_30_21.adicht,-11.799999999999883,-31.854508566094495
cus,nonspecific,cusbla012_4_30_21.adicht,-11.699999999999882,-31.84306665129467
cus,nonspecific,cusbla012_4_30_21.adicht,-11.59999999999988,-31.830960925246085
cus,nonspecific,cusbla012_4_30_21.adicht,-11.49999999999988,-31.818291628435677
cus,nonspecific,cusbla012_4_30_21.adicht,-11.399999999999878,-31.805159001350418
cus,nonspecific,cusbla012_4_30_21.adicht,-11.299999999999876,-31.791663284477263
cus,nonspecific,cusbla012_4_30_21.adicht,-11.199999999999875,-31.777904718303162
cus,nonspecific,cusbla012_4_30_21.adicht,-11.099999999999874,-31.763983543315085
cus,nonspecific,cusbla012_4_30_21.adicht,-10.999999999999872,-31.749999999999982
cus,nonspecific,cusbla012_4_30_21.adicht,-10.89999999999987,-31.73605054162882
cus,nonspecific,cusbla012_4_30_21.adicht,-10.79999999999987,-31.722216472608586
cus,nonspecific,cusbla012_4_30_21.adicht,-10.699999999999868,-31.70857531013028
cus,nonspecific,cusbla012_4_30_21.adicht,-10.599999999999866,-31.695204571384902
cus,nonspecific,cusbla012_4_30_21.adicht,-10.499999999999865,-31.682181773563446
cus,nonspecific,cusbla012_4_30_21.adicht,-10.399999999999864,-31.66958443385691
cus,nonspecific,cusbla012_4_30_21.adicht,-10.299999999999862,-31.65749006945631
cus,nonspecific,cusbla012_4_30_21.adicht,-10.19999999999986,-31.645976197552613
cus,nonspecific,cusbla012_4_30_21.adicht,-10.09999999999986,-31.635120335336843
cus,nonspecific,cusbla012_4_30_21.adicht,-9.999999999999858,-31.624999999999993
cus,nonspecific,cusbla012_4_30_21.adicht,-9.899999999999856,-31.61564265432605
cus,nonspecific,cusbla012_4_30_21.adicht,-9.799999999999855,-31.60687554347108
cus,nonspecific,cusbla012_4_30_21.adicht,-9.699999999999854,-31.598475858184123
cus,nonspecific,cusbla012_4_30_21.adicht,-9.599999999999852,-31.59022078921422
cus,nonspecific,cusbla012_4_30_21.adicht,-9.49999999999985,-31.581887527310435
cus,nonspecific,cusbla012_4_30_21.adicht,-9.39999999999985,-31.57325326322182
cus,nonspecific,cusbla012_4_30_21.adicht,-9.299999999999848,-31.56409518769741
cus,nonspecific,cusbla012_4_30_21.adicht,-9.199999999999847,-31.554190491486274
cus,nonspecific,cusbla012_4_30_21.adicht,-9.099999999999845,-31.543316365337446
cus,nonspecific,cusbla012_4_30_21.adicht,-8.999999999999844,-31.531249999999982
cus,nonspecific,cusbla012_4_30_21.adicht,-8.899999999999842,-31.51781634106689
cus,nonspecific,cusbla012_4_30_21.adicht,-8.79999999999984,-31.503031353507016
cus,nonspecific,cusbla012_4_30_21.adicht,-8.69999999999984,-31.486958757133163
cus,nonspecific,cusbla012_4_30_21.adicht,-8.599999999999838,-31.469662271758125
cus,nonspecific,cusbla012_4_30_21.adicht,-8.499999999999837,-31.451205617194706
cus,nonspecific,cusbla012_4_30_21.adicht,-8.399999999999835,-31.431652513255713
cus,nonspecific,cusbla012_4_30_21.adicht,-8.299999999999834,-31.411066679753937
cus,nonspecific,cusbla012_4_30_21.adicht,-8.199999999999832,-31.389511836502184
cus,nonspecific,cusbla012_4_30_21.adicht,-8.099999999999831,-31.36705170331326
cus,nonspecific,cusbla012_4_30_21.adicht,-7.9999999999998295,-31.343749999999964
cus,nonspecific,cusbla012_4_30_21.adicht,-7.899999999999828,-31.31968573140625
cus,nonspecific,cusbla012_4_30_21.adicht,-7.799999999999827,-31.29499904250071
cus,nonspecific,cusbla012_4_30_21.adicht,-7.699999999999825,-31.269845363283086
cus,nonspecific,cusbla012_4_30_21.adicht,-7.599999999999824,-31.244380123753125
cus,nonspecific,cusbla012_4_30_21.adicht,-7.499999999999822,-31.218758753910564
cus,nonspecific,cusbla012_4_30_21.adicht,-7.399999999999821,-31.193136683755167
cus,nonspecific,cusbla012_4_30_21.adicht,-7.2999999999998195,-31.167669343286654
cus,nonspecific,cusbla012_4_30_21.adicht,-7.199999999999818,-31.142512162504794
cus,nonspecific,cusbla012_4_30_21.adicht,-7.099999999999817,-31.11782057140931
cus,nonspecific,cusbla012_4_30_21.adicht,-6.999999999999815,-31.09374999999996
cus,nonspecific,cusbla012_4_30_21.adicht,-6.899999999999814,-31.070159483307894
cus,nonspecific,cusbla012_4_30_21.adicht,-6.799999999999812,-31.04572247648992
cus,nonspecific,cusbla012_4_30_21.adicht,-6.699999999999811,-31.018816039734258
cus,nonspecific,cusbla012_4_30_21.adicht,-6.59999999999981,-30.987817233229123
cus,nonspecific,cusbla012_4_30_21.adicht,-6.499999999999808,-30.951103117162745
cus,nonspecific,cusbla012_4_30_21.adicht,-6.399999999999807,-30.907050751723343
cus,nonspecific,cusbla012_4_30_21.adicht,-6.299999999999805,-30.854037197099117
cus,nonspecific,cusbla012_4_30_21.adicht,-6.199999999999804,-30.79043951347831
cus,nonspecific,cusbla012_4_30_21.adicht,-6.0999999999998025,-30.71463476104914
cus,nonspecific,cusbla012_4_30_21.adicht,-5.999999999999801,-30.62499999999981
cus,nonspecific,cusbla012_4_30_21.adicht,-5.8999999999998,-30.518613835361734
cus,nonspecific,cusbla012_4_30_21.adicht,-5.799999999999798,-30.3873610515391
cus,nonspecific,cusbla012_4_30_21.adicht,-5.699999999999797,-30.221827977779256
cus,nonspecific,cusbla012_4_30_21.adicht,-5.599999999999795,-30.012600943329602
cus,nonspecific,cusbla012_4_30_21.adicht,-5.499999999999794,-29.7502662774375
cus,nonspecific,cusbla012_4_30_21.adicht,-5.3999999999997925,-29.425410309350326
cus,nonspecific,cusbla012_4_30_21.adicht,-5.299999999999791,-29.028619368315464
cus,nonspecific,cusbla012_4_30_21.adicht,-5.19999999999979,-28.55047978358028
cus,nonspecific,cusbla012_4_30_21.adicht,-5.099999999999788,-27.981577884392156
cus,nonspecific,cusbla012_4_30_21.adicht,-4.999999999999787,-27.31249999999846
cus,nonspecific,cusbla012_4_30_21.adicht,-4.899999999999785,-26.534135175242394
cus,nonspecific,cusbla012_4_30_21.adicht,-4.799999999999784,-25.63858331735041
cus,nonspecific,cusbla012_4_30_21.adicht,-4.699999999999783,-24.6182470491448
cus,nonspecific,cusbla012_4_30_21.adicht,-4.599999999999781,-23.465528993447826
cus,nonspecific,cusbla012_4_30_21.adicht,-4.49999999999978,-22.172831773081775
cus,nonspecific,cusbla012_4_30_21.adicht,-4.399999999999778,-20.732558010868917
cus,nonspecific,cusbla012_4_30_21.adicht,-4.299999999999777,-19.137110329631533
cus,nonspecific,cusbla012_4_30_21.adicht,-4.1999999999997755,-17.378891352191904
cus,nonspecific,cusbla012_4_30_21.adicht,-4.099999999999774,-15.450303701372299
cus,nonspecific,cusbla012_4_30_21.adicht,-3.9999999999997726,-13.343749999995005
cus,nonspecific,cusbla012_4_30_21.adicht,-3.899999999999771,-11.056970463655862
cus,nonspecific,cusbla012_4_30_21.adicht,-3.79999999999977,-8.942958086979983
cus,nonspecific,cusbla012_4_30_21.adicht,-3.6999999999997684,-6.807850754417273
cus,nonspecific,cusbla012_4_30_21.adicht,-3.599999999999767,-4.553061022482895
cus,nonspecific,cusbla012_4_30_21.adicht,-3.4999999999997655,-2.1968077796754675
cus,nonspecific,cusbla012_4_30_21.adicht,-3.399999999999764,0.24269008550640825
cus,nonspecific,cusbla012_4_30_21.adicht,-3.2999999999997627,2.747213684564125
cus,nonspecific,cusbla012_4_30_21.adicht,-3.1999999999997613,5.298544128999078
cus,nonspecific,cusbla012_4_30_21.adicht,-3.09999999999976,7.878462530312655
cus,nonspecific,cusbla012_4_30_21.adicht,-2.9999999999997584,10.468750000006256
cus,nonspecific,cusbla012_4_30_21.adicht,-2.899999999999757,13.053066381593137
cus,nonspecific,cusbla012_4_30_21.adicht,-2.7999999999997556,15.622586446633983
cus,nonspecific,cusbla012_4_30_21.adicht,-2.699999999999754,18.20536754607849
cus,nonspecific,cusbla012_4_30_21.adicht,-2.5999999999997527,21.044499997413695
cus,nonspecific,cusbla012_4_30_21.adicht,-2.4999999999997513,23.81660113023346
cus,nonspecific,cusbla012_4_30_21.adicht,-2.39999999999975,26.515874172635076
cus,nonspecific,cusbla012_4_30_21.adicht,-2.2999999999997485,29.136522352715833
cus,nonspecific,cusbla012_4_30_21.adicht,-2.199999999999747,31.672748898573026
cus,nonspecific,cusbla012_4_30_21.adicht,-2.0999999999997456,34.11875703830395
cus,nonspecific,cusbla012_4_30_21.adicht,-1.9999999999997442,36.468750000005876
cus,nonspecific,cusbla012_4_30_21.adicht,-1.8999999999997428,38.717674706769294
cus,nonspecific,cusbla012_4_30_21.adicht,-1.7999999999997414,40.86345286165733
cus,nonspecific,cusbla012_4_30_21.adicht,-1.69999999999974,42.904749862726284
cus,nonspecific,cusbla012_4_30_21.adicht,-1.5999999999997385,44.84023110803244
